0.00055095,0.0031246,-0.09995,0
-0.0065981,-0.082995,0.055392,0
-0.0014993,-0.094488,0.032707,0
-0.061536,-0.005876,0.078605,0
-0.028325,-0.081839,0.05,0
-0.024097,0.0070757,-0.096795,0
0.011704,0.025627,-0.095949,0
0.070981,-0.052262,0.047227,0
0.012104,0.010156,0.098744,0
-0.0078443,0.098671,-0.014231,0
-0.003841,-0.005047,0.099799,0
0.0037588,0.012088,-0.099195,0
-0.06999,-0.048185,-0.052723,0
-0.045247,0.00724,0.088884,0
-0.046118,-0.069317,-0.055392,0
-0.018897,0.02483,0.095007,0
-0.078121,0.061435,-0.011084,0
-0.044079,0.066253,0.060561,0
0.062097,0.076436,0.017365,0
0.066677,0,-0.074526,0
0.09243,0.023982,-0.029692,0
0.0034953,-0.073376,-0.067851,0
-0.028544,0.057593,-0.076604,0
0.04894,-0.06024,-0.063055,0
-0.092992,0.0088796,-0.035689,0
0.042947,-0.069217,-0.058006,0
0.072364,0.068999,-0.0015866,0
-0.022643,-0.0819,0.052723,0
-0.01846,0.0041694,0.098193,0
-0.042958,0.0013637,-0.090293,0
-0.064701,-0.065736,0.038635,0
-2.5082e-18,1.1987e-17,-0.1,0
0.09022,0.036119,-0.023576,0
-0.034504,0.059763,-0.072373,0
0.023557,-0.051582,-0.082368,0
0.033106,-0.0085898,-0.093969,0
0.095609,0.012202,0.026647,0
-0.069235,-0.0303,0.065486,0
-0.043215,0.022279,0.087385,0
-0.019557,-0.093466,0.029692,0
0.067433,-0.073007,0.011084,0
-0.0054417,-0.0032579,-0.099799,0
-0.044187,-0.039533,-0.080527,0
-0.0057058,0.039685,0.091611,0
-0.093013,0.033854,0.014231,0
-0.064491,-0.074427,-0.017365,0
-0.092189,-0.0029264,-0.038635,0
-0.0072057,0.020819,-0.097543,0
0.020453,-0.0081881,0.097543,0
0.030907,0.0809,-0.05,0
0.046192,-0.015171,-0.087385,0
0.025127,0.018501,-0.095007,0
0.0028224,-0.0090769,-0.099547,0
0.046381,-0.022078,-0.085798,0
-0.090572,-0.032965,-0.026647,0
-0.059312,-0.017416,-0.078605,0
0.01243,-0.0023958,0.099195,0
0.098883,-0.012619,0.007925,0
-0.091323,0.039967,-0.007925,0
0.076212,0.014689,0.063055,0
0.03126,0.050381,0.080527,0
0.024628,-0.064464,0.072373,0
-0.074442,0.066601,-0.0047582,0
-0.035143,-0.0839,0.041542,0
-0.063808,0.064829,-0.041542,0
0.077391,0.025417,0.058006,0
-0.085701,0.05131,0.0047582,0
0.053165,-0.050693,0.067851,0
0.022279,-0.091836,-0.032707,0
0.0041194,-0.036937,-0.092837,0
0.090281,0.042974,0.0015866,0
0.023256,-0.032659,-0.091611,0
0.062279,0.034651,0.070147,0
0.016875,-0.095705,0.023576,0
0.0089378,-0.016682,-0.098193,0
0.045482,0.029229,0.084125,0
0.010849,0.097277,0.020481,0
0.037558,-0.020896,0.090293,0
0.057894,-0.048579,-0.065486,0
0,0,0.1,0
0.089419,0.0056827,0.044407,0
0.054064,-1.3242e-17,-0.084125,0
-0.021205,0.076699,-0.060561,0
0.0030585,0.064206,0.076604,0
0.089419,-0.0056827,-0.044407,0
-0.00045154,-0.0031405,0.09995,0
0.0055138,0.007743,0.099547,0
-0.04231,0.029129,0.085798,0
-0.00072702,0.045817,-0.088884,0
-0.046672,0.053862,-0.070147,0
-0.059265,-0.030553,0.074526,0
-0.015602,-0.0024964,-0.098744,0
-0.03609,0.086162,0.035689,0
0.025218,0.027302,0.092837,0
0.021128,-0.013578,0.096795,0
-0.044073,-0.076336,-0.047227,0
-0.055313,-0.012493,0.082368,0
-0.043465,-0.0877,-0.020481,0
0.0066421,0.027379,0.095949,0
0.016153,0.030147,0.093969,0
-0.009168,0.018498,-0.10712,0
0.10336,-0.026817,0.022343,0
-0.048626,-0.03824,-0.089856,0
0.10226,0.013051,-0.03568,0
-0.092591,0.047734,0.032391,0
